08/01/2016 13:07,b'RT @Longbridgelions: 14 Units a week been a villa fan \xf0\x9f\x98\x90 no chance #alcoholguidelines #avfc',
08/01/2016 13:07,b'How can constant intake of sulphites incorporated in wine be good for anyone but the winemakers? #AlcoholGuidelines',
08/01/2016 13:07,b'RT @hfairhead: This also seems relevant. #alcoholguidelines https://t.co/aOe1wu2gh8',
08/01/2016 13:07,"b'Booze is a drink, so drink it. #alcoholguidelines'",
08/01/2016 13:07,b'Does anyone only drink alcohol because of perceived health benefits? What a waste of time #alcoholguidelines',
08/01/2016 13:07,b'@Telegraph best tell the staff at MPs &amp; Lords subsidised bar to prepare for redundancy then! #alcoholguidelines',
08/01/2016 13:07,b'RT @TeleWonderWomen: Could an internet forum help you quit drinking? Thousands think so #alcoholguidelines https://t.co/7L2ZJp5lkB https://\xe2\x80\xa6',
08/01/2016 13:07,b'RT @PublicHealthW: NEWS: @PublicHealthW supports new #alcoholguidelines\n\nRead more: https://t.co/7ZYG34Gh3o https://t.co/80rtPw5irH',
08/01/2016 13:07,"b'RT @THemingford: \xc2\xa31,000 bottles of Champagne, free drinks, subsided bar - will govt and MPs stop drinking? #alcoholguidelines'",
08/01/2016 13:07,"b""RT @DHgovuk: There's no 'safe' drinking when pregnant: see new #alcoholguidelines https://t.co/6fjafGQJwE @CMO_England https://t.co/7ny6oDZ\xe2\x80\xa6""",
08/01/2016 13:07,"b""RT @PRAnnaAddison: EEE well ALL alcohol is bad- YOU DON'T SAY! Just like, say, leaving the house, eating a cake, using a mobile #alcoholgui\xe2\x80\xa6""",
08/01/2016 13:07,"b'Basically, never stop a Highlander from having his drink. #alcoholguidelines  https://t.co/KC1zqTJvgO'",
08/01/2016 13:07,b'Report with new alcohol guidelines is here\n https://t.co/CvVxG1WdLL\n#alcoholguidelines',
08/01/2016 13:06,b'Please take note of these #alcoholguidelines  https://t.co/UJfgKMvuaO https://t.co/4z2flYyP1H',
08/01/2016 13:06,"b""RT @StortSkeptic: If you find yourself with this man, you've probably exceeded the new guidelines.  #alcoholguidelines https://t.co/xUYsou6\xe2\x80\xa6""",
08/01/2016 13:06,b'RT @BritishRedCross: #Alcoholguidelines remind us of drinking-associated risks. Learn how to help someone who\xe2\x80\x99s unconscious &amp; breathing htt\xe2\x80\xa6',
08/01/2016 13:06,"b""mashable: Sorry men, turns out shouldn't drink more than women after all:\n https://t.co/xHMjKQXK9A #alcoholguidelines""",
08/01/2016 13:06,b'RT @DHgovuk: What do new #alcoholguidelines tell us about health risks from drinking?https://t.co/jCzzr4X1W3 https://t.co/RlFSWF3egq',
08/01/2016 13:06,b'Please take note of these #alcoholguidelines  https://t.co/mRlHVPhXcC',
08/01/2016 13:06,b'RT @BritishRedCross: #Alcoholguidelines remind us of drinking-associated risks. Learn how to help someone who\xe2\x80\x99s unconscious &amp; breathing htt\xe2\x80\xa6',
08/01/2016 13:06,"b'RT @Booksmyth: #alcoholguidelines? Please stop telling us how to live our lives, esp when you keep changing your mind.'",
08/01/2016 13:06,"b""RT @mashable: Sorry men, turns out shouldn't drink more than women after all:\n https://t.co/NajlC3jis7 #alcoholguidelines""",
08/01/2016 13:06,b'RT @cnni: New UK #alcoholguidelines suggest there is no safe level of drinking: https://t.co/4tXHzxttsD https://t.co/HSkIerfZpz',
08/01/2016 13:06,b'RT @_IanBeale_: Will the new #alcoholguidelines stop you getting #Bealed?',
08/01/2016 13:06,b'I can pretty much go 7 nights a week without drinking tbh #alcoholguidelines',
08/01/2016 13:06,b'RT @AdamCleave: New #alcoholguidelines. More baseless nannying propaganda from state-funded busybodies. Time the government cut their fundi\xe2\x80\xa6',
08/01/2016 13:06,b'RT @morningad: #alcoholguidelines #TryJanuary https://t.co/PN87ZiwmjU',
08/01/2016 13:06,"b'#alcoholguidelines Are only guidelines, you can still let your hair down and party\xf0\x9f\x8d\xb8\xf0\x9f\x8d\xbe'",
08/01/2016 13:06,"b'RT @THemingford: \xc2\xa31,000 bottles of Champagne, free drinks, subsided bar - will govt and MPs stop drinking? #alcoholguidelines'",
08/01/2016 13:05,b'Does anyone only drink alcohol because of perceived health benefits? What a waste of time #alcoholguidelines',
08/01/2016 13:05,b'#Alcoholguidelines remind us of drinking-associated risks. Learn how to help someone who\xe2\x80\x99s unconscious &amp; breathing https://t.co/fbXhL0yEXk',
08/01/2016 13:05,b'New Guidelines for Alcohol Published Today https://t.co/FBRSOT77KH #alcoholguidelines #mouthcancer',
08/01/2016 13:05,"b'RT @CMO_England: UK CMO #alcoholguidelines - up to 14 units/wk men &amp; women, for low risk drinking - making the evidence available for infor\xe2\x80\xa6'",
08/01/2016 13:05,"b""@ALMRInfo Here is my latest blog on the 'public health racket' &amp; the new proposed #alcoholguidelines \nRead here &gt;&gt; https://t.co/JDCHmreLsK""",
08/01/2016 13:05,b'RT @DHgovuk: Give us your views on #alcoholguidelines https://t.co/Xjex5ZkH5H https://t.co/UwMJ51XX2K',
08/01/2016 13:05,"b'RT @senseaboutsci: ""A bacon sandwich a couple times a week is more dangerous..""  @d_spiegel #alcoholguidelines https://t.co/lKzCOFADAe http\xe2\x80\xa6'",
08/01/2016 13:05,"b""RT @HistoryExtra: 'Gladstone would have worried about rising wine consumption' https://t.co/oe9ssWfsqt #alcoholguidelines https://t.co/x85x\xe2\x80\xa6""",
08/01/2016 13:05,b'RT @dt_ni: Maybe we should all live in climate controlled pods with nothing but wheatgrass and quinoa for comfort #alcoholguidelines',
08/01/2016 13:05,b'Hands up everyone who has just been told by Sally Davies that they have a drink problem https://t.co/9WUMhbCYkg #alcoholguidelines',
08/01/2016 13:05,"b""mashable: Sorry men, turns out shouldn't drink more than women after all:\n https://t.co/49OHb5w98s #alcoholguidelines #SEO""",
08/01/2016 13:05,"b""One day the 'experts' will tell u it's best to drink no alcohol which let's face it is true\nBut they'll still sell it #alcoholguidelines""",
08/01/2016 13:05,"b""RT @mashable: Sorry men, turns out shouldn't drink more than women after all:\n https://t.co/NajlC3jis7 #alcoholguidelines""",
08/01/2016 13:05,"b""RT @mashable: Sorry men, turns out shouldn't drink more than women after all:\n https://t.co/NajlC3jis7 #alcoholguidelines""",
08/01/2016 13:05,"b""#Alcohol: Here's how many units you're drinking #alcoholguidelines https://t.co/qDTcL9OpvK https://t.co/At00yW0Pfu""",
08/01/2016 13:05,"b""If you find yourself with this man, you've probably exceeded the new guidelines.  #alcoholguidelines https://t.co/xUYsou6kd9""",
08/01/2016 13:05,"b""@MoAnsar On the bandwagon not to fall off the wagon.Medical profession finds in Mohammed's favour. Who'd a thunk it? #alcoholguidelines""",
08/01/2016 13:05,"b""RT @BBCNewsbeat: #alcoholguidelines Here's how many units you're drinking https://t.co/0jiUHPlLkw https://t.co/uQ9gE206bX""",
08/01/2016 13:05,"b""RT @gavinplumley: New #alcoholguidelines are a joke. If there's no 'safe level', there are only two choices: carry on or drink nothing. The\xe2\x80\xa6""",
08/01/2016 13:05,"b""Sorry men, turns out shouldn't drink more than women after all:\n https://t.co/bpf1DZb4gO #alcoholguidelines""",
08/01/2016 13:05,"b""Sorry men, turns out shouldn't drink more than women after all:\n https://t.co/NajlC3jis7 #alcoholguidelines""",
08/01/2016 13:04,"b""Thanks, CMO_England we're happy to help support CMO communicate the new advice #alcoholupdate #alcoholguidelines""",
08/01/2016 13:04,"b""#Alcohol: Here's how many units you're drinking #alcoholguidelines https://t.co/8gQNf2mcFA""",
08/01/2016 13:04,"b'RT @MrTopple: More Nanny State-ism - so in 2026 when Virgin Healthcare present you with your bill, it will be with a ""TOLD YOU SO!""\n\n#alcoh\xe2\x80\xa6'",
08/01/2016 13:04,b'RT @TheBHF: Have you seen the new #alcoholguidelines? Learn more about how alcohol can affect your heart https://t.co/vKnrCvdJr1 https://t.\xe2\x80\xa6',
08/01/2016 13:04,"b'RT @Drinkuary: As there is no ""safe limit"" for drinking surely all bars in the palace of westminster should be closed. #Drinkuary #alcoholg\xe2\x80\xa6'",
08/01/2016 13:04,b'RT @SkipLicker: #alcoholguidelines stay safe out there lads https://t.co/cAc8R9CLSo',
08/01/2016 13:04,"b'RT @THemingford: \xc2\xa31,000 bottles of Champagne, free drinks, subsided bar - will govt and MPs stop drinking? #alcoholguidelines'",
08/01/2016 13:04,b'RT @Redpeter99: Nigel Farage makes his way to a mass protest over #alcoholguidelines https://t.co/lMAevruFMU',
08/01/2016 13:04,"b""#alcoholguidelines to be honest, no one ever wants a SMALL glass of wine! In my case it's more like a bottle! \xf0\x9f\x98\x82\xf0\x9f\x8d\xb7 cheers!""",
08/01/2016 13:04,b'RT @roystoncartoons: #alcoholguidelines https://t.co/f5sDDFRjoS',
08/01/2016 13:04,"b""I only drink when I'm sober,which is not often. Fuck #alcoholguidelines""",
08/01/2016 13:04,b'So suddenly the UK has a lot more problem drinkers https://t.co/9WUMhbCYkg #alcoholguidelines',
08/01/2016 13:04,b'#LoseAFriendIn3Words\n#FridayFeeling\n#RUN5thWin\n#KathNielFaceOfTheYearVietnam\n#alcoholguidelines',
08/01/2016 13:04,b'RT @JaneStirland: How much can you drink under the new #alcoholguidelines?\nhttps://t.co/jwiZTWwU4N https://t.co/PmmcWfQLn6',
08/01/2016 13:04,"b'Will come as a shock to us all, but apparently no safe limit in drinking alcohol &amp; no benefit #alcoholguidelines  https://t.co/F68V1SNrDh'",
08/01/2016 13:04,"b'RT @Leslie_KClark: ""France has the best government guidance on alcohol consumption. It has none."": https://t.co/4rOwAWOacp #alcoholguidelin\xe2\x80\xa6'",
08/01/2016 13:04,"b""For the truth about red #wine health benefits, or lack of, read @bengoldacre's excellent book 'Bad Science'. #alcoholguidelines""",
08/01/2016 13:04,b'RT @teamdb: UK alcohol guidance \xe2\x80\x98out of line\xe2\x80\x99 with Europe https://t.co/7MlkNH6umG #UK #alcoholguidelines #Beer',
08/01/2016 13:04,"b""@LouiseMensch Never would have thought you'd have made it has a train driver anyway. #alcoholguidelines""",
08/01/2016 13:04,b'The fact that their is so much media on the #alcoholguidelines should in itself suggest the country has a problem',
08/01/2016 13:04,"b'RT @TechnicallyRon: New #alcoholguidelines\n""Drink because everything is awful the country is terrible and life is one long existential cris\xe2\x80\xa6'",
08/01/2016 13:04,b'RT @DHgovuk: What do new #alcoholguidelines tell us about health risks from drinking?https://t.co/jCzzr4X1W3 https://t.co/RlFSWF3egq',
08/01/2016 13:04,"b""Are there new guidelines for how much cocaine Gideon and his chums can shovel up their nose's or is that staying the same #alcoholguidelines""",
08/01/2016 13:04,b'RT @fleetstreetfox: #alcoholguidelines: It does not matter if the glass is half empty or half full. It matters only whose round it is.',
08/01/2016 13:04,b'Give us your views on #alcoholguidelines https://t.co/Xjex5ZkH5H https://t.co/UwMJ51XX2K',
08/01/2016 13:03,b'RT @InstAlcStud: New guidelines warn against risk of drinking during pregnancy #right2know #alcoholguidelines https://t.co/PrLAKp0NgW',
08/01/2016 13:03,b'RT @maldoror84: New #alcoholguidelines say 1 beer a day. Roger that. https://t.co/wjThYJSThd',
08/01/2016 13:03,b'RT @RossTeddyCraig: Not clear on the new #alcoholguidelines yet? Here you go. https://t.co/LzCiTgIwtp',
08/01/2016 13:03,b'RT @BelTel: New #alcoholguidelines say there is risk in all drinking - no matter how little you take\nhttps://t.co/Eg9T7xEEtv',
08/01/2016 13:03,"b'RT @System11b: More nanny state idiocy, I drink less than guidelines already. This makes me want to drink more. #alcoholguidelines  https:/\xe2\x80\xa6'",
08/01/2016 13:03,b'RT @cnni: New UK #alcoholguidelines suggest there is no safe level of drinking: https://t.co/4tXHzxttsD https://t.co/HSkIerfZpz',
08/01/2016 13:03,b'RT @maldoror84: New #alcoholguidelines say 1 beer a day. Roger that. https://t.co/wjThYJSThd',
08/01/2016 13:03,"b""RT @gavinplumley: New #alcoholguidelines are a joke. If there's no 'safe level', there are only two choices: carry on or drink nothing. The\xe2\x80\xa6""",
08/01/2016 13:03,"b'RT @carlmaxim: Every minute spent on Twitter is equivalent to 14 units of alcohol. Remember, there is no safe level of tweets.\n#alcoholguid\xe2\x80\xa6'",
08/01/2016 13:03,b'RT @roystoncartoons: #alcoholguidelines https://t.co/f5sDDFRjoS',
08/01/2016 13:03,"b'RT @Drinkuary: As there is no ""safe limit"" for drinking surely all bars in the palace of westminster should be closed. #Drinkuary #alcoholg\xe2\x80\xa6'",
08/01/2016 13:03,"b'RT @carlmaxim: Every minute spent on Twitter is equivalent to 14 units of alcohol. Remember, there is no safe level of tweets.\n#alcoholguid\xe2\x80\xa6'",
08/01/2016 13:03,b'RT @cnni: New UK #alcoholguidelines suggest there is no safe level of drinking: https://t.co/4tXHzxttsD https://t.co/HSkIerfZpz',
08/01/2016 13:03,"b'RT @THemingford: \xc2\xa31,000 bottles of Champagne, free drinks, subsided bar - will govt and MPs stop drinking? #alcoholguidelines'",
08/01/2016 13:03,"b'RT @Drinkuary: As there is no ""safe limit"" for drinking surely all bars in the palace of westminster should be closed. #Drinkuary #alcoholg\xe2\x80\xa6'",
08/01/2016 13:03,"b""I take it Nigel Farage doesn't understand that health guidance isn't law? #alcoholguidelines""",
08/01/2016 13:02,"b""RT @BeLikeAudrey: Whether you drink 6 pints a week, a day or none at all; it won't stop you from being hit by a bus. So just enjoy life! #a\xe2\x80\xa6""",
08/01/2016 13:02,"b""@Drinkaware @DHgovuk groan - stop being a nanny state. I'll drink what I want when I want thanks #alcoholguidelines #drink \xf0\x9f\x8d\xbe\xf0\x9f\x8d\xbb\xf0\x9f\x8d\xba\xf0\x9f\x8d\xb7""",
08/01/2016 13:02,"b'RT @THemingford: \xc2\xa31,000 bottles of Champagne, free drinks, subsided bar - will govt and MPs stop drinking? #alcoholguidelines'",
08/01/2016 13:02,b'New #alcoholguidelines - will it change your habits? Take our poll \nhttps://t.co/Eg9T7xEEtv',
08/01/2016 13:02,b'RT @BBC_HaveYourSay: Will new #alcoholguidelines change your drinking habits? Share your views with us https://t.co/LyGmjFeSAz https://t.co\xe2\x80\xa6',
08/01/2016 13:02,"b'Cold n wet, just like my beer! https://t.co/dFygAywQGt #FridayFeeling #Friday #fridayreads #FridayRush #alcoholguidelines'",
08/01/2016 13:02,b'RT @cnni: New UK #alcoholguidelines suggest there is no safe level of drinking: https://t.co/4tXHzxttsD https://t.co/HSkIerfZpz',
08/01/2016 13:02,"b'RT @senseaboutsci: ""A bacon sandwich a couple times a week is more dangerous..""  @d_spiegel #alcoholguidelines https://t.co/lKzCOFADAe http\xe2\x80\xa6'",
08/01/2016 13:02,b'RT @hfairhead: This also seems relevant. #alcoholguidelines https://t.co/aOe1wu2gh8',
08/01/2016 13:02,b'#alcoholguidelines https://t.co/f5sDDFRjoS',
08/01/2016 13:02,b'RT @CR_UK: Here\xe2\x80\x99s everything you need to know about today\xe2\x80\x99s new Government #alcoholguidelines: https://t.co/icunNoHXPf',
08/01/2016 13:02,b'RT @Snafflepuss: I wonder how @George_Osborne feels about #alcoholguidelines... https://t.co/YiUXlCu0jS',
08/01/2016 13:02,b'#UEFA 2015 Team.  Folllow us for updates #FridayFeeling #alcoholguidelines #EEBAFTAs\n#LipSyncBattle #Bhutan #Gotze https://t.co/XBlQFFBLIr',
08/01/2016 13:02,"b'RT @THemingford: \xc2\xa31,000 bottles of Champagne, free drinks, subsided bar - will govt and MPs stop drinking? #alcoholguidelines'",
08/01/2016 13:02,"b'Every minute spent on Twitter is equivalent to 14 units of alcohol. Remember, there is no safe level of tweets.\n#alcoholguidelines'",
08/01/2016 13:02,"b"".@cjsnowdon Here's my latest blog on the 'public health racket' and the proposed #alcoholguidelines \nRead here &gt;&gt; https://t.co/JDCHmreLsK""",
08/01/2016 13:02,"b""Can't help thinking that anyone who goes from 'guideline' to 'Nanny state' hasn't really understood either term #alcoholguidelines""",
08/01/2016 13:02,b'RT @TheBHF: Have you seen the new #alcoholguidelines? Learn more about how alcohol can affect your heart https://t.co/vKnrCvdJr1 https://t.\xe2\x80\xa6',
08/01/2016 13:02,b'New #alcoholguidelines say there is risk in all drinking - no matter how little you take\nhttps://t.co/Eg9T7xEEtv',
08/01/2016 13:01,"b""So will MP's stop using their free bar at the house of commons and swap the champers for Shloer? #alcoholguidelines""",
08/01/2016 13:01,b'Want to learn more about substance misuse? \nTake a look at our course!\nhttps://t.co/8q5k9WtwmX \xe2\x80\xa6\n#alcoholguidelines https://t.co/utzGojXERM',
08/01/2016 13:01,b'RT @StreathamHOUSE: Less Whine. More Wine! @BigFatArts #alcoholguidelines #nannystate @winewankers https://t.co/G7VmZqoXm0',
08/01/2016 13:01,b'interesting #fridayfeeling and #alcoholguidelines are top 2 trends in the UK. Will be an juxtaposition today I guess https://t.co/D9hwv3Hydm',
08/01/2016 13:01,b'@Nigel_Farage yet more sense pours from your cock pocket of incredulity. Let me buy you a pint! #alcoholguidelines #feet1stoutofEU',
08/01/2016 13:01,"b'#alcoholguidelines is trending , relevant to last night'",
08/01/2016 13:01,b'RT @Snafflepuss: I wonder how @George_Osborne feels about #alcoholguidelines... https://t.co/YiUXlCu0jS',
08/01/2016 13:01,"b""RT @QCEA: Big Alcohol's #CorporateLobbyists will find work more difficult following new UK #alcoholguidelines. See our blog https://t.co/HT\xe2\x80\xa6""",
08/01/2016 13:01,b'RT @InstAlcStud: New guidelines warn against risk of drinking during pregnancy #right2know #alcoholguidelines https://t.co/PrLAKp0NgW',
08/01/2016 13:01,b'Never known anyone who goes by the #alcoholguidelines or is it that all Scottish are alcoholics',
08/01/2016 13:01,b'Are we a nation of pub goers? Stats in this Blog: https://t.co/oFTpcxuk3r\n#drinkingguidelines\n#alcoholguidelines https://t.co/b1WHipcH3D',
08/01/2016 13:01,"b""RT @fleetstreetfox: The only #alcoholguidelines you'll ever need: https://t.co/GOaLmSLvfm https://t.co/irxH0rCW7r""",
08/01/2016 13:01,"b""RT @BBCNewsbeat: #alcoholguidelines Here's how many units you're drinking https://t.co/0jiUHPlLkw https://t.co/uQ9gE206bX""",
08/01/2016 13:01,b'#alcoholguidelines @fleetstreetfox @almurray https://t.co/KmD6rHnhrW',
08/01/2016 13:00,"b""RT @zx_spectrum_30: Health risk...I'll show you a health risk\n\n#alcoholguidelines https://t.co/xbNDUIjFWX""",
08/01/2016 13:00,b'RT @Telegraph: Chief Medical Officer accused of \xe2\x80\x9cscaremongering\xe2\x80\x9d over #alcoholguidelines https://t.co/FzkTtQ43N5 https://t.co/G2zhuMTbjT',
08/01/2016 13:00,"b""RT @OnReality: If there's no safe level of alcohol, why is it the only available intoxicant? Why not offer alternatives. @ProfDavidNutt #al\xe2\x80\xa6""",
08/01/2016 13:00,"b""RT @The_Dolphin_Pub: To stay within the required #alcoholguidelines, alternate your drinks with things that don't contain units such as pro\xe2\x80\xa6""",
08/01/2016 13:00,"b'#alcoholguidelines A large gin and tonic please, oh, and a bag of bacon crisps for the dog.'",
08/01/2016 13:00,"b""RT @BBCNewsbeat: #alcoholguidelines Here's how many units you're drinking https://t.co/0jiUHPlLkw https://t.co/uQ9gE206bX""",
08/01/2016 13:00,b'Does abstinence let the heart go longer? Are you cutting back due to #alcoholguidelines? https://t.co/bD8XuhMeIM https://t.co/GKJ1lLVKFP',
08/01/2016 13:00,b'Take part in our poll and tell us what you think of the new alcohol guidelines. #alcoholguidelines #alcoholupdate',
08/01/2016 13:00,b'RT @DHgovuk: What do new #alcoholguidelines tell us about health risks from drinking?https://t.co/jCzzr4X1W3 https://t.co/RlFSWF3egq',
08/01/2016 13:00,"b'RT @Drinkuary: As there is no ""safe limit"" for drinking surely all bars in the palace of westminster should be closed. #Drinkuary #alcoholg\xe2\x80\xa6'",
08/01/2016 13:00,"b""RT @HistoryExtra: 'Gladstone would have worried about rising wine consumption' https://t.co/oe9ssWfsqt #alcoholguidelines https://t.co/x85x\xe2\x80\xa6""",
08/01/2016 13:00,"b""#alcoholguidelines Here's how many units you're drinking https://t.co/0jiUHPlLkw https://t.co/uQ9gE206bX""",
08/01/2016 13:00,"b""#alcoholguidelines Here's how many units you're drinking https://t.co/8YuDwV5L3P https://t.co/MjZOMxFk5T""",
08/01/2016 13:00,"b'RT @THemingford: \xc2\xa31,000 bottles of Champagne, free drinks, subsided bar - will govt and MPs stop drinking? #alcoholguidelines'",
08/01/2016 13:00,b'RT @cnni: New UK #alcoholguidelines suggest there is no safe level of drinking: https://t.co/4tXHzxttsD https://t.co/HSkIerfZpz',
08/01/2016 13:00,b'RT @cnni: New UK #alcoholguidelines suggest there is no safe level of drinking: https://t.co/4tXHzxttsD https://t.co/HSkIerfZpz',
08/01/2016 13:00,"b'RT @THemingford: \xc2\xa31,000 bottles of Champagne, free drinks, subsided bar - will govt and MPs stop drinking? #alcoholguidelines'",
08/01/2016 12:59,b'https://t.co/vdFaKSlP2F\n#Blair #LoseAFriendIn3Words #alcoholguidelines #jallikattu #CESatBestBuy #CheckBeforeCheque #FirstLineToMyNovel',
08/01/2016 12:59,b'RT @DHgovuk: What do new #alcoholguidelines tell us about health risks from drinking?https://t.co/jCzzr4X1W3 https://t.co/9ynZRClQ4V',
08/01/2016 12:59,b'RT @jeremeycorbyn: Government warning: living can lead to death. #alcoholguidelines',
08/01/2016 12:59,"b'RT @senseaboutsci: ""A bacon sandwich a couple times a week is more dangerous..""  @d_spiegel #alcoholguidelines https://t.co/lKzCOFADAe http\xe2\x80\xa6'",
08/01/2016 12:59,"b'RT @thejoemellor: ""No  safe level of drinking"" so everyone is getting smashed \nhttps://t.co/vRXgqc5M0Q #alcoholguidelines #satire https://t\xe2\x80\xa6'",
08/01/2016 12:59,"b'RT @THemingford: \xc2\xa31,000 bottles of Champagne, free drinks, subsided bar - will govt and MPs stop drinking? #alcoholguidelines'",
08/01/2016 12:59,b'RT @Pte_Frank_Pike: #alcoholguidelines @CaptainGMain  round https://t.co/PlijnsdBqY',
08/01/2016 12:59,"b""It's hard enough trying to stick to 21 units a week, now new #AlcoholGuidelines say no more then 14?!! Bollocks to this nanny state crap \xf0\x9f\x98\xa4""",
08/01/2016 12:59,b'#alcoholguidelines\n\xf0\x9f\x94\xbb\xe2\x96\xaa\xf0\x9f\x94\xbb\n#I S\n#WilayatAlJazirah\n\xf0\x9f\x93\xb7| A glimpse of the battles in the area of #AlMazrih\nhttps://t.co/yzSXZwdVzu\n#ALDUBTrust',
08/01/2016 12:59,b'RT @jeremeycorbyn: Alcohol can lead to this. You have been warned. #alcoholguidelines https://t.co/Su5v4xLykV',
08/01/2016 12:59,b'RT @Pte_Frank_Pike: #alcoholguidelines you know your mate has had too much when they keep repeating the same story https://t.co/3AowhGQD97',
08/01/2016 12:59,"b""#alcoholguidelines That's more like it! @CityAM https://t.co/s62sMCAtVn""",
08/01/2016 12:59,"b""#alcoholguidelines That's more like it! @CityAM https://t.co/svGMEWlHu1""",
08/01/2016 12:59,b'RT @StreathamHOUSE: Less Whine. More Wine! @BigFatArts #alcoholguidelines #nannystate @winewankers https://t.co/G7VmZqoXm0',
08/01/2016 12:59,"b""I don't care if a single drink is a health risk. You only get one life, do what makes you happy. #alcoholguidelines""",
08/01/2016 12:59,"b""Forget these #AlcoholGuidelines, it's Friday!! \xf0\x9f\x8e\x89 \xf0\x9f\x8d\xb7\xf0\x9f\x98\x9c #FridayFeeling""",
08/01/2016 12:59,"b""RT @fleetstreetfox: The only #alcoholguidelines you'll ever need: https://t.co/GOaLmSLvfm https://t.co/irxH0rCW7r""",
08/01/2016 12:59,"b'Some people who support #alcoholguidelines for your health, also support open border with countries where 100+ women were raped in 1 night'",
08/01/2016 12:59,"b""#alcoholguidelines I do hope Journalist keep an eye on our politician's alcohol consumption in the subsidised bars""",
08/01/2016 12:59,b'Exactly 3 years ago today! via @timehop #itsajoke #whyyounolaugh #alcoholguidelines https://t.co/ha8mY0EdcB',
08/01/2016 12:59,"b""RT @MumsnetTowers: Following changes made to #alcoholguidelines today, here's all the info you need on drinking during pregnancy https://t.\xe2\x80\xa6""",
08/01/2016 12:59,b'RT @JaneHillNews: On @bbcnews at One: #alcoholguidelines #flooding #G4S and #SoundOf2016',
08/01/2016 12:59,b'RT @Snafflepuss: I wonder how @George_Osborne feels about #alcoholguidelines... https://t.co/YiUXlCu0jS',
08/01/2016 12:59,"b""RT @Pyfbrown: Are #alcoholguidelines those pieces of card you used under your pages at school so you write straight when you're drunk?""",
