"x" "y" "hashes"
-1.80485947590267 52.1900548126865 "#gary"
-2.14113597079705 55.3626679544406 "#gary"
-2.73818594809194 55.8084650214719 "#gary"
-7.27133450052817 54.3414078243291 "#gary"
1.19660046357407 52.1918029267667 "#gary"
-5.26352203446748 56.9052780161754 "#gary"
-3.52006051614291 52.7022115426148 "#gary"
-4.10876505471102 54.7744000602873 "#gary"
-2.83171879615061 52.0699249725799 "#gary"
-1.00876563224244 51.096679239816 "#gary"
-1.91600167158575 50.7341138956101 "#gary"
-6.21128456835922 55.7628919789544 "#gary"
-4.42482120757477 55.7101577564235 "#gary"
-3.30292172044852 56.5376768413913 "#gary"
-2.29889523362487 54.9029934275956 "#gary"
-2.08801137327113 57.5991163831668 "#gary"
-7.24914431373906 54.9637967975844 "#gary"
-2.61247333248448 54.3967349554281 "#gary"
-3.79688620933324 56.2204388707867 "#gary"
-0.837257090287329 53.6088510129723 "#gary"
-1.27673797253957 52.4654121144451 "#gary"
-4.70657292148482 55.74370017022 "#gary"
-1.076172915031 51.2523825745814 "#gary"
-2.37684719523233 57.0443588203562 "#gary"
-0.94878399375169 50.941026809006 "#gary"
-1.42442185131758 54.5032192681625 "#gary"
-4.33131121736289 53.2244810459747 "#gary"
-2.46538816591919 50.7345147971755 "#gary"
0.746807568898074 51.9378747867078 "#gary"
-1.92399951054702 54.9939022446182 "#gary"
-0.72563393340894 52.6927994572347 "#gary"
-5.31263455089838 57.1529270481223 "#gary"
-3.13313358411998 52.0982316776881 "#gary"
-4.73345334267515 56.1649717518927 "#gary"
-7.68927463304791 54.43695835807 "#gary"
-1.42499415033833 51.7123707215372 "#gary"
-1.03971094651764 53.8534802702148 "#gary"
-1.82028524062819 52.8994410797242 "#gary"
-2.15987918925243 52.5124917616732 "#gary"
-5.58263087580049 57.2791912558739 "#gary"
-4.77147917007251 55.0064457682085 "#gary"
-4.22612829840112 56.6671378257284 "#gary"
-3.2019368328927 52.098344302466 "#gary"
-7.15555586843025 54.7088363561917 "#gary"
-1.56482292934758 52.0422702681178 "#gary"
1.51652498313939 52.6113729112328 "#gary"
-2.45493678972175 55.1255688292649 "#gary"
-4.74022223410991 56.7264183311927 "#gary"
-3.1572827912968 54.3739851107875 "#gary"
0.745358718953529 52.2633067269653 "#gary"
-2.11108886698278 52.2460401799169 "#gary"
-2.31246880385055 52.3476095701523 "#gary"
-7.29733495939061 54.3540085589443 "#gary"
-1.38106238359451 53.68413965303 "#gary"
-0.514429120385939 54.23265247576 "#gary"
-4.15383015970373 57.4300245360233 "#gary"
-2.49677302233797 57.6605367542963 "#gary"
0.47403711034476 52.7276652843936 "#gary"
-0.647714275782995 53.2018263621513 "#gary"
-4.85608848675435 57.3823473380736 "#gary"
-3.22514402833165 57.273294434908 "#gary"
-5.98068777994594 54.0747535599006 "#gary"
-2.78209596893397 55.9928377293388 "#gary"
-0.358754704058997 54.0175622078891 "#gary"
-0.336585385130961 54.1926212891741 "#gary"
-2.35946828651454 50.883522568064 "#gary"
1.69790215934434 52.5902210177108 "#gary"
-3.40265412610788 55.2334700825279 "#gary"
-2.92107829150504 50.8705817400087 "#gary"
-1.83924240953711 54.8353269971929 "#gary"
-3.92115787016553 55.7669462408638 "#gary"
-2.58348622532977 54.7026658718183 "#gary"
-1.46348534291274 54.8866443789016 "#gary"
-5.06183711159704 57.2638583816416 "#gary"
-4.02962574095662 56.7169594732815 "#gary"
-3.29039737648954 54.4051154144101 "#gary"
-5.11311339743433 55.8240572908693 "#gary"
-3.27929088116055 56.3343686239434 "#gary"
-4.17083219463465 58.3642342620731 "#gary"
-3.5603503571277 50.5225108414178 "#gary"
-2.05868988014394 54.5272267276069 "#gary"
0.592951319394766 51.3266508806307 "#gary"
-4.84054912371216 51.7178590300154 "#gary"
-2.71728234644457 52.2555972793175 "#gary"
-6.79210427612421 54.5676787161342 "#gary"
-1.63769473090765 52.6600707499799 "#gary"
-4.1032967682812 57.8733197622279 "#gary"
-2.63190741424524 56.7579523997441 "#gary"
-3.31550283117908 56.1496808949628 "#gary"
-3.79609218703952 51.0477398840295 "#gary"
-1.49259610986705 53.2873358855078 "#gary"
-4.38840449054493 58.2115083267893 "#gary"
-1.99687879344579 50.9546357108915 "#gary"
-1.18395056665314 52.0482503490464 "#gary"
-2.12347126342532 51.3847721533922 "#gary"
-1.62881863891907 51.8934111722645 "#gary"
-2.50315100572854 53.8231191861805 "#gary"
-2.77184596273787 53.7578751459379 "#gary"
-1.7417080060764 52.919558013075 "#gary"
-5.73298228545054 54.3231543704842 "#gary"
-3.82683604494872 56.8492571202289 "#gary"
-3.43367969114523 50.727700099482 "#gary"
-4.64082428999211 56.7657890165222 "#gary"
-1.68642906368766 51.7066313957887 "#gary"
-2.43771326542215 59.2879519289637 "#gary"
-2.49834786752647 54.225582141066 "#gary"
-1.07946171728477 53.370576911708 "#gary"
-6.40585979764786 55.2056108853387 "#gary"
-0.452915685891371 51.218148957625 "#gary"
-1.59594326520562 52.1701403907175 "#gary"
-2.23282180623551 54.9620458073579 "#gary"
-3.82872968368997 55.771207112344 "#gary"
-1.85809585448886 55.2318532638893 "#gary"
-4.23730604097643 56.4075807988276 "#gary"
-1.04221686751888 53.6570816837423 "#gary"
-2.24805355275142 55.7079927366215 "#gary"
-3.11090031575944 55.327506676746 "#gary"
-2.75284517247839 57.0099961935359 "#gary"
-4.47858092721484 55.1552543512622 "#gary"
-5.08960112962805 51.7138410995866 "#gary"
0.987068926262751 52.5322219389854 "#gary"
0.417033703190407 51.7459777016234 "#gary"
0.255619304409047 52.2944296829927 "#gary"
-6.3923255809191 54.724103955963 "#gary"
-1.65075466170964 52.9728340376633 "#gary"
-1.70129014387666 55.4466932201045 "#gary"
-7.13341032857205 54.9643219512285 "#gary"
-6.43930981302346 54.9361309950322 "#gary"
-5.01409225873137 56.1401886098396 "#gary"
-4.95342068535534 50.4455881514092 "#gary"
-4.36345766974393 52.9278752607517 "#gary"
-7.80779737988048 54.3196929833216 "#gary"
-5.59816983220906 57.1174513552221 "#gary"
-0.863157905922822 51.0281524811785 "#gary"
-4.56747492064818 56.0058974023177 "#gary"
-4.50899872254571 55.7130348052416 "#gary"
-5.23141269729925 56.8093133915012 "#gary"
-1.33952617821004 53.4012864926429 "#gary"
-0.492152763256904 51.3747182808813 "#gary"
-2.84242220961682 53.3849887339472 "#gary"
0.433638831331768 52.1367354618296 "#gary"
-0.883400004650818 52.0316272611285 "#gary"
-5.00633999768199 56.7360489167717 "#gary"
-5.16488785622403 56.4137638104162 "#gary"
0.78979122080136 51.7707795143403 "#gary"
-2.97696914910397 53.5573035318861 "#gary"
-3.35340825904277 53.2215373830506 "#gary"
-6.27982270281417 55.0043067717786 "#gary"
-3.54343322585502 51.8903775511524 "#gary"
-3.38221882963454 56.6419336797645 "#gary"
-1.08107911865969 52.2637864809589 "#gary"
-3.259844992631 56.4485090260585 "#gary"
-2.68699150356598 52.9588272637533 "#gary"
1.4179570357949 52.0359620482915 "#gary"
-6.93102646370195 54.4717007742632 "#gary"
-4.05607002061187 54.9330994473021 "#gary"
-1.22733606252574 54.3407958443008 "#gary"
-4.26592015715545 57.3656501529561 "#gary"
-3.02061482211459 52.1952445081464 "#gary"
-6.91597783185728 58.2259586612672 "#gary"
-2.32585209473672 55.6186531245933 "#gary"
-4.01694260837242 57.4692294044853 "#gary"
-0.948103738905425 52.3704343096438 "#gary"
-4.53153820760533 55.2424939034906 "#gary"
-1.37107667125191 53.2776077819498 "#gary"
-2.37720037631404 57.4055321301825 "#gary"
-2.42938018763738 54.4813541951659 "#gary"
-5.01239294047605 56.047793957718 "#gary"
-1.74777904946387 51.1614955037817 "#gary"
-5.70546509402047 57.471284338188 "#gary"
-1.44109024517122 54.7993160726319 "#gary"
-1.38300825496268 50.633650778636 "#gary"
-7.86689964980039 54.4705622549273 "#gary"
-3.59346032604705 53.2737357654558 "#gary"
-1.32995596984721 52.0551613426761 "#gary"
-2.59354959749472 54.2873338033496 "#gary"
-3.30694783580086 56.9190801209547 "#gary"
-0.303719666266844 52.58304570751 "#gary"
-2.99757552677253 51.6316440710486 "#gary"
-3.13812674256759 55.2629971633753 "#gary"
-0.125177625951576 51.0595260863294 "#gary"
-1.78285299394331 55.3757561051032 "#gary"
1.33112129934261 52.5854033984384 "#gary"
-0.63944630975513 52.6124956462775 "#gary"
-1.62217634008383 51.5118787601215 "#gary"
-3.22034500684506 54.8480856053986 "#gary"
-4.64206581437228 56.9972335510556 "#gary"
-3.55727983075755 52.5640666517949 "#gary"
-4.44594702189485 57.0515383463483 "#gary"
-3.43019128936567 58.3800784537682 "#gary"
-6.16367017651016 57.5882143772815 "#gary"
-3.27669228728016 50.8882313769677 "#gary"
-2.98315419744171 57.4535192616626 "#gary"
-6.091227366211 57.3002393448003 "#gary"
-0.511991168372443 51.938803372926 "#gary"
-2.29553108540195 54.7217697957466 "#gary"
-0.280990312099837 52.539369921961 "#gary"
-2.4275820610135 51.3672587256111 "#gary"
-3.28608517460106 50.7055546290606 "#gary"
-2.55617254142638 55.0794790595729 "#gary"
-4.11447410782142 52.8403250975007 "#gary"
-3.09630570293455 52.6533980163136 "#gary"
-0.218196989323237 50.8731050304958 "#gary"
-0.207593604126421 50.8811108797249 "#gary"
-2.29665488395439 53.0478288378273 "#gary"
-4.11681245259324 58.1135760524233 "#gary"
-3.11571695203822 50.6863001177792 "#gary"
-1.89913521477757 53.4148585977511 "#gary"
-5.52370947147212 55.8708820936349 "#gary"
-2.13564188652347 50.8164081072157 "#gary"
-4.34553433619953 55.3029705585938 "#gary"
-2.2884026326962 54.7533335614677 "#gary"
-0.716808843350865 54.462186551174 "#gary"
-6.56590044775395 57.3520417317066 "#gary"
-7.58230324231158 54.4781587173203 "#gary"
-6.32667236798203 56.9718014251145 "#gary"
-7.77162081778156 54.2619390698675 "#gary"
-4.20494920068409 50.9921784428747 "#gary"
-2.56073314247232 53.814201539758 "#gary"
-4.35186658950242 58.1122570977268 "#gary"
-2.91897921642637 53.5765606687695 "#gary"
-2.90244953501293 51.2681319020219 "#gary"
-3.27180066848349 55.0639013728767 "#gary"
-3.41123003612802 51.7850668799747 "#gary"
-0.153918723371095 52.8429827717714 "#gary"
1.46062910559458 52.3397478733781 "#gary"
-7.28545361472251 57.2623058582959 "#gary"
-0.649176461870519 51.6151806488799 "#gary"
-0.24465039124574 51.9606804899452 "#gary"
-1.52529153561347 52.6095395123829 "#gary"
-5.64594619378168 54.6561690136506 "#gary"
-7.17139081812122 57.5688443318405 "#gary"
-6.63426236231638 58.3278323043244 "#gary"
-2.57960452968227 52.458430290918 "#gary"
-0.466411844593109 51.2407589448559 "#gary"
-3.86129736890659 55.3045913041308 "#gary"
-3.59447104087227 56.3903665669638 "#gary"
-2.62371270704057 53.0761673799581 "#gary"
-1.57494393552924 54.4181013762322 "#gary"
-3.96047456495238 50.7546368564581 "#gary"
-4.6002291679254 58.3119681381126 "#gary"
-4.16323318767517 55.5086271329166 "#gary"
-3.50916995765464 51.977584576083 "#gary"
-2.33854727159252 51.5821858252257 "#gary"
-3.12252253046102 52.5957644203701 "#gary"
-2.32468632295931 57.3491701897501 "#gary"
-6.81012208900857 54.5370693299117 "#gary"
-3.82309357992939 56.7061460066854 "#gary"
-0.32386343882896 52.9617533400012 "#gary"
-3.34370743852517 52.5108761599641 "#gary"
-0.0375492526386605 51.9510735833596 "#gary"
1.48827856090355 52.3559999409738 "#gary"
-0.0460518174709534 51.8192963297146 "#gary"
-3.96905731217481 56.9507680006996 "#gary"
-2.26861954054712 57.4710493941018 "#gary"
-2.51772490902756 53.3679722531233 "#gary"
-1.27499366909176 53.6242808836423 "#gary"
-2.70839847084098 57.4435981776328 "#gary"
-4.15215186044763 57.2532129816986 "#gary"
-3.48631362584567 53.0516189467865 "#gary"
-4.89144174893968 57.1195359042842 "#gary"
-0.831585814518798 51.0724552180562 "#gary"
-4.1629618227151 55.9369729787383 "#gary"
-2.09705321703567 53.2650315648844 "#gary"
-0.0195734489645361 52.4039878368697 "#gary"
-3.63745836327362 55.6876591207964 "#gary"
-3.47239624150541 50.9908740759925 "#gary"
-0.265611299443819 52.4144309299569 "#gary"
-5.2451581907756 55.6241864799148 "#gary"
1.66874276908622 52.4991900194347 "#gary"
-0.0728408108726519 51.6333748515535 "#gary"
-1.6159997410887 54.2904446509085 "#gary"
-3.49343606901046 57.5316258220827 "#gary"
-2.53087355432844 57.0921833767053 "#gary"
1.10394739431838 52.5376941742796 "#gary"
0.0603212856788993 53.1808738609901 "#gary"
-4.38300201758488 55.2741175083952 "#gary"
-3.91657828328841 58.3678556524527 "#gary"
-3.37350241150896 56.9535201097204 "#gary"
-2.72748586686221 51.3773517980793 "#gary"
-3.65922270391488 51.9219617771395 "#gary"
-4.15338333773898 58.4458502476912 "#gary"
-5.97927347226703 56.3511014144744 "#gary"
-2.0452935014132 52.1404358120136 "#gary"
-6.19453669742684 56.3819096433941 "#gary"
-4.27059202827075 57.3073554191691 "#gary"
-4.17096302629959 52.1605370658928 "#gary"
-1.64196643856598 55.4022356672994 "#gary"
-2.81158816541098 56.7686347830943 "#gary"
-4.81577792184959 56.89327063183 "#gary"
-1.19913958065478 53.7691862804453 "#gary"
-2.08871325886629 51.402572607796 "#gary"
-2.9081672929614 53.2768528433869 "#gary"
-4.68906686959279 55.0960834205823 "#gary"
-3.75154483098892 56.1752462516725 "#gary"
-1.38102799606556 51.5306549618739 "#gary"
-3.85115488311417 51.7001970064528 "#gary"
-5.08625872370838 51.783236592476 "#gary"
-4.24109315292666 57.0142878563997 "#gary"
-1.70532017082841 54.061768766433 "#gary"
-3.64343343393221 56.5374819460451 "#gary"
0.810805624709509 51.7586290973195 "#gary"
-0.521408809964132 53.6390404434795 "#gary"
-2.04322452082015 50.8622657655061 "#gary"
0.501531253206085 52.439553030331 "#gary"
-6.40945288059289 54.974306911273 "#gary"
-5.77056184505639 54.8105124297258 "#gary"
-4.74545290976777 58.4783314018341 "#gary"
-3.27549106640818 54.4652743972318 "#gary"
1.09154257904941 52.6710844270407 "#gary"
-3.7707844663153 50.8291267638312 "#gary"
-2.21201347560416 53.1560660863414 "#gary"
-0.859861571950962 53.9554262413221 "#gary"
-5.18670196450085 56.0430913357246 "#gary"
-4.52804399420383 54.7592765132645 "#gary"
-1.58193528793512 53.1036481887773 "#gary"
0.210559312923937 51.190006172406 "#gary"
-1.70502435027533 51.0493985486799 "#gary"
-3.54722390754455 53.1391410209531 "#gary"
-5.34711211860946 57.2858391958804 "#gary"
-3.23889520748148 54.8114170480578 "#gary"
-5.4274973865314 57.8278865668938 "#gary"
-7.23928980730826 57.6168065955202 "#gary"
-1.15598993587418 51.9283024935846 "#gary"
-4.08932682384802 55.8378557013984 "#gary"
-2.19046415777764 57.1608525339876 "#gary"
-3.73701068782044 53.1534511017522 "#gary"
-2.46309691147846 51.019214236435 "#gary"
0.0324645048055583 53.009224145689 "#gary"
-6.25558926490376 54.3084277342139 "#gary"
-2.98124506344097 56.605082386146 "#gary"
-3.72162202751215 50.3209107685637 "#gary"
-4.26230517717047 55.5298561352831 "#gary"
-4.07302479967944 56.5334486096982 "#gary"
-4.52586413937944 50.7123901398273 "#gary"
-2.50930915507309 52.7623330281579 "#gary"
1.13611323556568 51.9377859917612 "#gary"
-1.25007232226705 52.566520858525 "#gary"
-3.34187592836151 54.4569611199153 "#gary"
-4.04038481284794 57.4046470389668 "#gary"
-5.78059439583316 55.3619407853902 "#gary"
-2.61349404761767 51.4525088231236 "#gary"
-3.00898242717865 53.2382662441266 "#gary"
-0.802371715846837 60.5903990333696 "#gary"
-1.89617181297307 53.3418007121398 "#gary"
-2.49918547158695 52.9292015374777 "#gary"
-0.351339776176131 51.1935915764425 "#gary"
-1.87348655876078 54.618873264663 "#gary"
-2.56785586272373 51.6439969611025 "#gary"
-1.37374243164841 53.8775145200036 "#gary"
-4.63481213290893 55.9183149214081 "#gary"
-2.29698808960985 55.1998729324707 "#gary"
-4.51442499976529 51.8057963046687 "#gary"
-0.955654442830042 52.126916004194 "#gary"
0.215334526552473 51.279151868256 "#gary"
-0.433024976178372 51.7474507845287 "#gary"
-2.09931709028052 52.8106435151847 "#gary"
-2.0921504032199 50.685666066843 "#gary"
-3.91449009375547 50.9498526922988 "#gary"
-3.19531619359459 53.0788373078906 "#gary"
-2.97653811747796 51.3180595937299 "#gary"
-1.29331438443134 50.6148863857013 "#gary"
-2.8593684637727 53.6962411678932 "#gary"
-3.53504994501287 50.6396874340024 "#gary"
-1.15534619168811 52.4046314851867 "#gary"
-1.18085205453448 53.1433017999838 "#gary"
-5.15169698580127 55.5521325508954 "#gary"
-2.54122523332101 56.576823179636 "#gary"
-4.76022558852978 58.194361810915 "#gary"
-2.73445891715713 51.9891829366258 "#gary"
-7.49466124497348 54.4695308151592 "#gary"
-2.49166515362869 55.7678536407489 "#gary"
-3.91796006387709 54.8112766614371 "#gary"
-4.29040610734027 55.1233495154895 "#gary"
-4.56307810298366 57.5726626500431 "#gary"
-2.13670609346023 55.4744781078983 "#gary"
-3.89070178290335 57.2816710564716 "#gary"
-6.95052210187442 56.4690001473273 "#gary"
-0.687667017505559 50.9556803630368 "#gary"
-2.72710498431568 56.6775928631319 "#gary"
-4.83118364997389 57.9756406779994 "#gary"
-2.40004581178169 54.7201135368328 "#gary"
-0.519378506344834 52.7268345050472 "#gary"
-3.30584539810775 55.8810779506256 "#gary"
-7.40903514994756 56.9872542742763 "#gary"
-0.497555275800762 52.3461587345586 "#gary"
-2.23912159722166 53.7986215010133 "#gary"
-0.148444657706087 51.3338213589055 "#gary"
-2.26027956798364 53.4577261094793 "#gary"
-6.13457259456068 55.6529900655093 "#gary"
-4.26914255578094 55.1710197467737 "#gary"
-3.67768468305068 56.1314276737662 "#gary"
-4.02115197154152 56.2663742872914 "#gary"
-0.0420984211626774 53.4266903633223 "#gary"
0.51119509165639 51.3133398963753 "#gary"
-1.82006996951506 52.0651767310707 "#gary"
-3.0182701259417 53.0269697283336 "#gary"
-4.65919212085248 57.7781319450552 "#gary"
-3.47505003319938 53.0561182674165 "#gary"
-0.874497690192225 52.2234949916241 "#gary"
-2.02409063542192 51.5731609560674 "#gary"
-3.88325998121698 58.5194112952925 "#gary"
-1.62422569790633 55.3841951837827 "#gary"
-5.15820869047438 55.6649322572043 "#gary"
-3.83177137146061 52.5895570011644 "#gary"
0.927134932276326 52.2099194095745 "#gary"
0.0665647848991018 52.2425413261545 "#gary"
